Store,Climate,VSG,Product,Store_Group,Space,Sales,Scaled_Alpha_Sales,Scaled_Shift_Sales,Scaled_Beta_Sales,Scaled_BP_Sales,Units,Scaled_Alpha_Units,Scaled_Shift_Units,Scaled_Beta_Units,Scaled_BP_Units,Profit,Scaled_Alpha_Profit,Scaled_Shift_Profit,Scaled_Beta_Profit,Scaled_BP_Profit,Lower_Limit,Upper_Limit,Recommended_Space
63,SUPER HOT,ST,WOVEN TOPS,COLD-High,4.072256673,3081.55,4565.766238,0.7685,3.357194827,3.19093299,185,273.1168617,0.8254,3.282773518,3.19093299,1752.852,2610.010755,0.770682496,3.3782,3.150177029,1.5,7.5,4.072256673
630,SUPER HOT,ST,CAPRIS,HOT & SH-NA,0.97702255,654.77,1498.973757,0,1.690019968,0,27,71.97581508,0,1.998187539,0,353.883,730.2835929,0,1.502126902,0,0,2.75,0.97702255
630,SUPER HOT,ST,CAREER LONG BTMS,HOT & SH-NA,2.257737722,552.3,1909.193511,0,6.087264998,0,24,79.8743206,0,5.849701763,0,264.388,905.2232697,0,6.026471162,0,0.75,4.25,2.257737722
630,SUPER HOT,ST,DENIM LONG BTMS,HOT & SH-NA,0.413021966,132.99,1467.825601,0,3.629377256,0,7,63.91670185,0,2.999569453,0,56.251,650.3262686,0,3.802427416,0,0,4,0.413021966
630,SUPER HOT,ST,DRESSES,HOT & SH-NA,1.395250675,920.12,1161.319204,0,1.107402192,0,38,49.71361497,0,1.176432882,0,486.07,576.9125905,0,0.98698134,0,0.5,4.5,1.395250675
630,SUPER HOT,ST,JACKETS,HOT & SH-NA,0.421698898,268.05,806.7026411,0,0.982346124,0,11,30.04646324,0,0.885467593,0,86.325,299.1282562,0,1.139846344,0,0,1.5,0.421698898
630,SUPER HOT,ST,KNIT BOTTOMS,HOT & SH-NA,10.8426943,209.85,468.5433531,2.9597,13.25803195,6.592202831,15,44.81168046,3.5943,16.75331142,6.592202831,96.59,171.1450969,2.2398,11.03498003,6.592202831,6.75,14.75,10.8426943
630,SUPER HOT,ST,KNIT TOPS,HOT & SH-NA,10.8426943,5628.28,8823.739515,3.0548,8.546026261,6.594164734,520,775.4898554,3.307343949,7.7269,6.540640075,2955.066,4767.526248,2.1747,9.877076351,6.594164734,6.75,20.25,10.8426943
630,SUPER HOT,ST,SKIRTS,HOT & SH-NA,2.894624535,700.28,899.0579681,0.0058,2.360884839,1.271054308,34,42.99790658,0.0115,2.296226701,1.271054308,445.232,572.1392239,0,2.369293798,0,1.25,6,2.894624535
630,SUPER HOT,ST,SWEATERS,HOT & SH-NA,2.894624535,1451.85,2541.68959,0.0977,3.534720956,1.271054308,75,132.1432734,0.0977,3.562811414,1.271054308,751.045,1348.118803,0.0977,3.645078391,1.271054308,1.25,6,2.894624535
630,SUPER HOT,ST,WOVEN TOPS,HOT & SH-NA,4.213518208,3300.43,5477.452975,0.2632,4.668407243,1.655653496,215,358.1981813,0.2142,4.749639581,1.655653496,1828.596,2949.967247,0.2487,4.5175048,1.655653496,1.5,7.5,4.213518208
631,SUPER HOT,ST,CAPRIS,HOT & SH-NA,1.321018921,1400.38,2045.496756,0,1.315770286,0,57,93.09299223,0,1.529347331,0,766.486,1043.643423,0,1.186548578,0,0,2.75,1.321018921
631,SUPER HOT,ST,CAREER LONG BTMS,HOT & SH-NA,2.710747186,2469.53,3571.286024,0,2.66185918,0,102,147.2771798,0,2.655947018,0,1213.365,1729.554873,0,2.607094836,0,0.75,4.25,2.710747186
631,SUPER HOT,ST,DENIM LONG BTMS,HOT & SH-NA,0.593845038,611.99,1839.541044,0,1.381556648,0,30,82.57341027,0,1.257251058,0,259.882,805.1970268,0,1.426735027,0,0,4,0.593845038
631,SUPER HOT,ST,DRESSES,HOT & SH-NA,0.726355915,1996.39,2710.717483,0,0.649627897,0,75,105.8745549,0,0.688758994,0,1148.54,1478.814544,0,0.596497433,0,0.25,4.25,0.726355915
631,SUPER HOT,ST,JACKETS,HOT & SH-NA,0.662554382,1604.98,1881.039179,0,0.456595422,0,55,65.13200523,0,0.466534999,0,676.74,780.2394918,0,0.440607307,0,0,1.5,0.662554382
631,SUPER HOT,ST,KNIT BOTTOMS,HOT & SH-NA,9.627487743,482.93,789.0975894,1.323489739,9.6194,4.184843729,40,74.80450308,2.370401552,9.9386,4.924772803,232.646,324.1641964,0.303284613,8.6727,3.355403992,6.5,14.25,9.627487743
631,SUPER HOT,ST,KNIT TOPS,HOT & SH-NA,9.627487743,10028.05,13943.43443,0.54284912,8.4233,2.787302846,904,1224.415906,0.954749304,7.7269,2.966859994,5425.926,7581.95412,0,8.992867112,2.565562838,6.5,19.25,9.627487743
631,SUPER HOT,ST,SKIRTS,HOT & SH-NA,2.820354948,1392.3,1602.703968,0,1.86893446,0.617835643,69,78.54703331,0,1.821558969,0.59971186,900.964,1035.34862,0,1.861737312,0,1,5.75,2.820354948
631,SUPER HOT,ST,SWEATERS,HOT & SH-NA,2.820354948,3233.15,4356.751481,0,2.492864508,0.528584056,156,214.8526641,0,2.577838603,0.553156255,1786.849,2401.925472,0,2.48333275,0.503216102,1,5.75,2.820354948
631,SUPER HOT,ST,WOVEN TOPS,HOT & SH-NA,4.740126718,8947.39,10782.54529,0,3.455982087,0.553372507,569,690.3171286,0,3.500870846,0.574073565,4954.416,5891.003788,0,3.36539677,0.556304102,1.5,7.25,4.740126718
632,SUPER HOT,ST,CAPRIS,HOT & SH-NA,1.000100864,741.55,1571.513544,0,1.585289919,0,31,75.35046986,0,1.849019778,0,390.073,759.2855153,0,1.436380274,0,0,3,1.000100864
632,SUPER HOT,ST,CAREER LONG BTMS,HOT & SH-NA,2.381988304,1362.62,2646.407869,0,3.412032804,0,57,109.8361481,0,3.380516743,0,677.296,1282.33482,0,3.310564048,0,1,4.75,2.381988304
632,SUPER HOT,ST,DENIM LONG BTMS,HOT & SH-NA,0.579749987,190.23,1426.058017,0,3.451441863,0,11,63.90879943,0,2.666477201,0,61.849,610.9243905,0,4.556855342,0,0.25,4.5,0.579749987
632,SUPER HOT,ST,DRESSES,HOT & SH-NA,0.946110843,1398.46,1919.543008,0,0.860333891,0,54,77.26033068,0,0.914864877,0,798.104,1025.827571,0,0.774704801,0,0.5,4.5,0.946110843
632,SUPER HOT,ST,JACKETS,HOT & SH-NA,0.537329256,638.76,1037.16943,0,0.617400447,0,21,35.32031355,0,0.645872919,0,278.94,432.7627924,0,0.581473614,0,0,1.75,0.537329256
632,SUPER HOT,ST,KNIT BOTTOMS,HOT & SH-NA,10.54733623,363.32,633.1325434,2.892327259,9.6194,6.488697424,32,62.98737063,3.5943,10.11803785,6.592202831,168.104,246.5802465,1.891607628,8.6727,5.967986575,7.75,16.5,10.54733623
632,SUPER HOT,ST,KNIT TOPS,HOT & SH-NA,10.54733623,5953.53,9315.800194,2.851716046,8.4233,6.262749869,546,816.430444,3.039655795,7.7269,6.101794086,3122.631,5015.314482,1.959496555,9.7287,6.232653544,7.75,20.25,10.54733623
632,SUPER HOT,ST,SKIRTS,HOT & SH-NA,2.762489404,853.41,1073.206151,0,2.178645094,1.101466639,41,50.99149124,0,2.136177048,1.112385941,554.988,695.4153928,0,2.164852791,0,1.25,6,2.762489404
632,SUPER HOT,ST,SWEATERS,HOT & SH-NA,2.762489404,1592.69,2743.017911,0.04412809,3.3663,1.191218447,79,139.2048515,0.056971706,3.4468,1.211024872,859.013,1488.332531,0.014585658,3.4284,1.148464086,1.25,6,2.762489404
632,SUPER HOT,ST,WOVEN TOPS,HOT & SH-NA,4.801255432,3813.95,5611.820646,0.2632,4.566856034,1.655653496,241,359.9254231,0.2142,4.713012608,1.655653496,2114.344,3030.871866,0.2487,4.414360274,1.655653496,1.75,8,4.801255432
633,SUPER HOT,ST,CAPRIS,HOT & SH-NA,1.195179517,992.13,1706.697407,0,1.477891317,0,41,80.22929038,0,1.727246791,0,540.932,852.3786715,0,1.320419883,0,0,2.75,1.195179517
633,SUPER HOT,ST,CAREER LONG BTMS,HOT & SH-NA,2.83458505,2456.95,3494.522612,0,2.717529916,0,104,146.614264,0,2.682527591,0,1203.596,1688.567755,0,2.663421841,0,0.75,4.25,2.83458505
633,SUPER HOT,ST,DENIM LONG BTMS,HOT & SH-NA,0.557045321,136.12,1385.31386,0,4.511849693,0,7,60.45027502,0,3.824702083,0,63.92,619.0682822,0,4.29254445,0,0,4,0.557045321
633,SUPER HOT,ST,DRESSES,HOT & SH-NA,0.882576025,1847.47,2420.621893,0,0.746000724,0,73,98.33220593,0,0.779634871,0,1000.575,1255.44309,0,0.693292403,0,0.25,4.5,0.882576025
633,SUPER HOT,ST,JACKETS,HOT & SH-NA,0.45950363,687.43,1177.388208,0,0.565100354,0,25,42.41251172,0,0.558379282,0,268.205,460.4045254,0,0.566701206,0,0,1.5,0.45950363
633,SUPER HOT,ST,KNIT BOTTOMS,HOT & SH-NA,10.03269178,587.51,877.3457937,0.669181691,9.6194,3.235388839,48,81.0946218,1.811045816,9.9386,4.16338075,276.601,362.2199533,0,8.472829773,2.657363518,6.75,14.5,10.03269178
633,SUPER HOT,ST,KNIT TOPS,HOT & SH-NA,10.03269178,6236.13,9901.654245,2.48447422,8.4233,5.683347043,577,874.7570856,2.665878564,7.7269,5.513960725,3285.084,5322.612856,1.54208979,9.7287,5.553563506,6.75,19.75,10.03269178
633,SUPER HOT,ST,SKIRTS,HOT & SH-NA,2.784051403,1138.33,1354.591975,0,1.979775136,0.780211726,51,60.82416126,0,1.988627574,0.856189323,757.237,895.3903515,0,1.954369076,0,1.25,5.75,2.784051403
633,SUPER HOT,ST,SWEATERS,HOT & SH-NA,2.784051403,2195.01,3335.336088,0,2.929246067,0.81570626,107,166.6989232,0,3.0296163,0.84222908,1229.705,1853.695177,0,2.89744028,0.76437321,1.25,5.75,2.784051403
633,SUPER HOT,ST,WOVEN TOPS,HOT & SH-NA,4.75956445,5072.28,6895.525225,0,4.264733586,1.074520883,341,461.5532562,0,4.236062866,1.044775745,2822.646,3752.823779,0,4.118834432,1.076031276,1.5,7.5,4.75956445
634,SUPER HOT,ST,CAPRIS,COLD-NA,0.421617581,98.97,275.5967609,0,0.903872228,0,4,12.72981646,0,1.042079631,0,53.312,132.9769961,0,0.80199395,0,0,2.75,0.421617581
634,SUPER HOT,ST,CAREER LONG BTMS,COLD-Low,2.093975183,1154.04,1362.660786,0,1.465677937,0.921496592,53,64.08778905,0,1.536752511,0.854314666,499.515,593.9910765,0.039741037,1.4587,1.074983446,1,4.5,2.093975183
634,SUPER HOT,ST,DENIM LONG BTMS,COLD-Low,1.014351921,148.59,150.7235981,0,0.413466327,0,5,5.118573421,0,0.446713901,0,84.186,84.186,0,NA,0,0.25,4.25,1.014351921
634,SUPER HOT,ST,DRESSES,COLD-Low,1.143130513,827.46,827.46,0,0,0,32,32,0,0,0,452.822,452.822,0.289017322,0.103,0.289017322,0.5,4.5,1.143130513
634,SUPER HOT,ST,JACKETS,COLD-Low,0.4727762,627.26,681.4625083,0,0.26963857,0,23,25.54967339,0,0.287251951,0,222.34,234.8807155,0,0.244741364,0,0,1.75,0.4727762
634,SUPER HOT,ST,KNIT BOTTOMS,COLD-Low,11.47893557,122.17,159.1922677,1.5945,8.279933033,7.418745004,11,14.72994143,1.7194,8.541822075,7.418745004,60.101,72.95497625,1.3115,7.517079783,7.418745004,7,15.25,11.47893557
634,SUPER HOT,ST,KNIT TOPS,COLD-Low,11.47893557,3440.47,4106.071525,4.5792,4.935300536,7.368539214,323,393.9006743,4.9257,4.887679045,7.368539214,1661.245,1957.626116,4.6456,4.763200381,7.368539214,7,20.25,11.47893557
634,SUPER HOT,ST,SKIRTS,COLD-Low,3.309433398,318.47,335.4999218,0.029,1.679255568,1.818988632,15,15.70252514,0.0532,1.622361978,1.818988632,200.88,211.4259555,0,1.687633609,0,1.25,6,3.309433398
634,SUPER HOT,ST,SWEATERS,COLD-High,3.309433398,1794.32,1794.328845,1.3977,0.418527433,2.686574115,94,94.0010497,1.3977,0.43515258,2.686574115,905.372,905.3726585,0.9672,0.472804982,2.686574115,1.25,6,3.309433398
634,SUPER HOT,ST,WOVEN TOPS,COLD-Low,3.664015548,1624.74,2138.793642,0.9101,2.345517082,2.093252892,108,142.5888466,0.7918,2.457892216,2.093252892,895.812,1156.717599,0.8771,2.299655769,2.093252892,1.75,7.75,3.664015548
636,SUPER HOT,ST,CAPRIS,HOT & SH-NA,1.100643819,785.44,1554.792587,0,1.612304891,0,36,77.67324233,0,1.780734831,0,371.606,710.3645473,0,1.54730443,0,0,2.75,1.100643819
636,SUPER HOT,ST,CAREER LONG BTMS,HOT & SH-NA,2.910569075,2107.67,3107.063998,0,2.936799557,0,90,131.0309144,0,2.88558871,0,1010.842,1477.274485,0,2.901130078,0,0.75,4.25,2.910569075
636,SUPER HOT,ST,DENIM LONG BTMS,HOT & SH-NA,0.586540536,495.25,1727.088439,0,1.59602651,0,26,78.74714585,0,1.375621241,0,187.505,734.7678257,0,1.802025384,0,0,4,0.586540536
636,SUPER HOT,ST,DRESSES,HOT & SH-NA,0.848119506,1748.75,2351.448667,0,0.747138463,0,73,99.50063756,0,0.763013634,0,939.022,1209.465901,0,0.696896366,0,0.25,4.25,0.848119506
636,SUPER HOT,ST,JACKETS,HOT & SH-NA,0.402429184,786.11,1350.613521,0,0.496848175,0,28,47.91133273,0,0.494323439,0,300.842,524.6293938,0,0.506144759,0,0,1.5,0.402429184
636,SUPER HOT,ST,KNIT BOTTOMS,HOT & SH-NA,9.523486644,515.9,826.3380076,1.001799251,9.6194,3.730597571,45,80.25034933,1.836454107,9.9386,4.214011689,245.452,338.5230842,0.054864298,8.6727,2.972407584,6.5,14.25,9.523486644
636,SUPER HOT,ST,KNIT TOPS,HOT & SH-NA,9.523486644,6921.39,10902.45474,1.895432927,8.4233,4.788184281,631,957.391758,2.164745266,7.7269,4.757081107,3707.155,5894.220541,0.821130234,9.7287,4.424198875,6.5,19.5,9.523486644
636,SUPER HOT,ST,SKIRTS,HOT & SH-NA,3.289858581,1392.3,1536.996742,0,1.965339159,0.678585771,73,79.46114297,0,1.887334946,0.613959979,874.349,966.516487,0,1.972603908,0,1,5.75,3.289858581
636,SUPER HOT,ST,SWEATERS,HOT & SH-NA,3.289858581,2359.6,3280.186882,0,3.049387945,0.863823634,115,163.5503875,0,3.153603227,0.894029614,1270.391,1777.022808,0,3.077713519,0.847843216,1,5.75,3.289858581
636,SUPER HOT,ST,WOVEN TOPS,HOT & SH-NA,4.462939653,3563.83,5574.327062,0.2632,4.594460743,1.655653496,235,367.5501488,0.2142,4.647685343,1.655653496,1921.913,2953.091975,0.2487,4.501580211,1.655653496,1.5,7.25,4.462939653
638,SUPER HOT,ST,CAPRIS,HOT & SH-NA,1.597616905,1717.23,2224.3308,0,1.32518407,0,76,105.7017675,0,1.481902899,0,850.252,1060.607178,0,1.242014849,0,0,2.5,1.597616905
638,SUPER HOT,ST,CAREER LONG BTMS,HOT & SH-NA,2.124567009,1511.41,2949.199809,0,3.060185377,0,63,122.2376796,0,3.039845584,0,748.295,1428.80822,0,2.982694367,0,0.75,4.25,2.124567009
638,SUPER HOT,ST,DENIM LONG BTMS,HOT & SH-NA,1.688635559,1127.98,1785.303261,0,1.876518432,0,45,74.22823122,0,1.980071494,0,504.567,791.9593159,0,1.855895662,0,0,4,1.688635559
638,SUPER HOT,ST,DRESSES,HOT & SH-NA,1.726959203,1432.84,1554.81525,0,0.981365534,0,59,65.40922613,0,1.043672824,0,707.116,747.0549525,0,0.89425478,0,0.25,4.25,1.726959203
638,SUPER HOT,ST,JACKETS,HOT & SH-NA,0.455093271,556.74,1052.238906,0,0.631183253,0,18,35.59877116,0,0.665941302,0,255.328,449.8658363,0,0.579713552,0,0,1.5,0.455093271
638,SUPER HOT,ST,KNIT BOTTOMS,HOT & SH-NA,8.795276275,162.41,503.6191648,2.9597,14.03263341,6.592202831,15,53.44851312,3.5943,14.47451698,6.592202831,67.173,171.5534476,2.2398,12.79622619,6.592202831,6.5,14,8.795276275
638,SUPER HOT,ST,KNIT TOPS,HOT & SH-NA,8.795276275,6176.1,10634.33032,1.99128969,8.4233,4.960030984,573,943.0228172,2.186380634,7.7269,4.819768828,3306.325,5717.67001,0.979104468,9.7287,4.698919725,6.5,19.25,8.795276275
638,SUPER HOT,ST,SHORTS,HOT & SH-NA,0.719765937,561.25,962.9818491,0,0.88714079,0,27,44.34224328,0,0.839255293,0,295.252,503.3565588,0,0.88005359,0,0,1.25,0.719765937
638,SUPER HOT,ST,SKIRTS,HOT & SH-NA,2.959303877,726.08,915.1205949,0.0058,2.338407338,1.271054308,38,46.53892345,0.0115,2.216196169,1.271054308,447.434,568.0808355,0,2.373027973,0,1,5.5,2.959303877
638,SUPER HOT,ST,SWEATERS,HOT & SH-NA,2.959303877,1569.5,2630.436678,0.0977,3.424253176,1.271054308,80,135.6787386,0.0977,3.476028885,1.271054308,820.596,1402.24858,0.0977,3.509120975,1.271054308,1,5.5,2.959303877
638,SUPER HOT,ST,WOVEN TOPS,HOT & SH-NA,3.622781962,3940.35,6544.153165,0,4.285240391,1.139006448,249,419.4138367,0,4.362710172,1.186697497,2224.227,3578.105411,0,4.112648748,1.128182064,1.5,7.25,3.622781962
639,SUPER HOT,ST,CAPRIS,COLD-NA,0.739231331,481.77,549.0117405,0,0.478635256,0,20,23.64161641,0,0.518603867,0,254.402,282.3061893,0,0.447887237,0,0,2.75,0.739231331
639,SUPER HOT,ST,CAREER LONG BTMS,COLD-High,2.0608524,3112.48,3598.594668,0,1.379097687,0,131,154.4866173,0,1.438743421,0,1506.119,1723.398205,0,1.347173265,0.83139667,1,4.5,2.0608524
639,SUPER HOT,ST,DENIM LONG BTMS,COLD-High,1.157859994,771.56,1155.310377,0,1.193955666,0,36,54.19766175,0,1.202887284,0,318.478,512.7143549,0,1.315694809,0,0,4.25,1.157859994
639,SUPER HOT,ST,DRESSES,COLD-High,1.148634018,1494.01,1551.573063,0,0.550992392,0,59,62.0933604,0,0.585582355,0,803.544,833.1852362,0,0.546515006,0,0.5,4.5,1.148634018
639,SUPER HOT,ST,JACKETS,COLD-High,0.479750755,1184.76,1801.39984,0,0.505209265,0,39,61.09427285,0,0.525903989,0,497.21,741.4508754,0,0.491898579,0,0,1.5,0.479750755
639,SUPER HOT,ST,KNIT BOTTOMS,COLD-High,10.65715558,721.84,836.1938237,0.683348922,6.7029,4.614494689,70,83.83896561,1.154421433,6.8452,4.645216548,315.953,362.7684592,0,7.021186807,4.211694191,7,15,10.65715558
639,SUPER HOT,ST,KNIT TOPS,COLD-High,10.65715558,7437.27,9299.491328,0.542744875,7.8967,6.86772146,672,805.066931,0,7.680786374,6.996130513,3747.014,4598.398065,0.235083325,7.8653,6.943585344,7,20.25,10.65715558
639,SUPER HOT,ST,SKIRTS,COLD-High,3.146057833,921.47,926.6466444,0.669233075,0.8938,1.387069826,49,49.24880536,0.643476306,0.8926,1.286633228,558.336,561.1902351,0.689113087,0.877,1.459067955,1.25,6,3.146057833
639,SUPER HOT,ST,SWEATERS,COLD-High,3.146057833,3221.35,3221.405265,1.369273036,0.4133,1.828568479,166,166.0057675,1.368790734,0.4293,1.857692241,1584.838,1584.841802,0.938726376,0.468,1.468966721,1.25,6,3.146057833
639,SUPER HOT,ST,WOVEN TOPS,COLD-High,4.300458086,3860.3,5191.906757,0.579364925,3.2792,2.750197441,263,341.3014406,0.591657532,3.0859,2.629384183,2052.794,2825.798767,0.601606843,3.3782,2.770682728,1.5,7.75,4.300458086
64,SUPER HOT,ST,CAPRIS,COLD-NA,0.636657758,247.83,342.689756,0,0.585424537,0,11,15.96716959,0,0.628521528,0,124.141,164.7366228,0,0.549283011,0,0,2.75,0.636657758
64,SUPER HOT,ST,CAREER LONG BTMS,COLD-High,2.296892353,1972.44,2346.478183,0,1.632383795,0,91,109.431889,0,1.667728554,0,881.248,1045.798916,0.0169,1.612374736,1.639197297,1,4.5,2.296892353
64,SUPER HOT,ST,DENIM LONG BTMS,COLD-Low,1.039405345,533.88,535.6174893,0,0.353103532,0,25,25.09743697,0,0.359958952,0,192.313,192.313,0,0,0,0,4.25,1.039405345
64,SUPER HOT,ST,DRESSES,COLD-High,1.095684484,1210.06,1281.93743,0,0.573507852,0,45,48.76275188,0,0.619948151,0,659.744,696.9699391,0,0.567247183,0,0.5,4.5,1.095684484
64,SUPER HOT,ST,JACKETS,COLD-Low,0.557515219,569.31,598.8321843,0,0.283579673,0,20,21.52478576,0,0.308614401,0,217.784,223.5103845,0,0.2497917,0,0,1.5,0.557515219
64,SUPER HOT,ST,KNIT BOTTOMS,COLD-High,10.46088493,407.68,528.0115504,2.0889,6.943111678,8.363497518,37,51.50443762,2.7585,7.15371109,8.363497518,180.161,229.2992985,1.3561,7.331721828,8.363497518,7,15,10.46088493
64,SUPER HOT,ST,KNIT TOPS,COLD-Low,10.46088493,4427.84,5411.474774,4.147844908,4.7277,6.483760079,440,544.034954,4.342773277,4.6812,6.281664289,2196.875,2648.759043,4.305899477,4.4918,6.646625994,7,20.25,10.46088493
64,SUPER HOT,ST,SKIRTS,COLD-High,3.679248701,545.03,545.7745624,0.763,0.910726118,1.892931247,28,28.03561398,0.763,0.90493558,1.892931247,328.31,328.6930688,0.763,0.8980787,1.892931247,1.25,6,3.679248701
64,SUPER HOT,ST,SWEATERS,COLD-High,3.679248701,1732.43,1732.43008,1.3977,0.417468933,2.686574115,92,92.00001326,1.3977,0.433763416,2.686574115,857.396,857.396008,0.9672,0.472358673,2.686574115,1.25,6,3.679248701
64,SUPER HOT,ST,WOVEN TOPS,COLD-High,3.916676318,2835.27,4429.882396,0.7685,3.439022817,3.19093299,199,294.2635152,0.8254,3.132592679,3.19093299,1411.26,2329.066817,0.7887,3.670186758,3.19093299,1.5,7.75,3.916676318
640,SUPER HOT,ST,CAPRIS,COLD-NA,0.419346609,200.39,378.0556058,0,0.580356386,0,8,16.77659971,0,0.656763748,0,109.382,189.5532789,0,0.523322159,0,0,2.75,0.419346609
640,SUPER HOT,ST,CAREER LONG BTMS,COLD-Low,2.136817649,1171.75,1369.632537,0,1.464261211,0.915256764,51,61.57928881,0,1.563779225,0.908918207,560.421,649.8990839,0,1.439432421,0.9198395,1,4.5,2.136817649
640,SUPER HOT,ST,DENIM LONG BTMS,COLD-Low,1.678928153,563.8,563.8021899,0,0.363602547,0,27,27.00016626,0,0.371370238,0,213.787,213.787,NA,NA,NA,0,4.25,1.678928153
640,SUPER HOT,ST,DRESSES,COLD-High,1.21641351,1068.95,1111.776849,0,0.587847674,0,39,41.38381473,0,0.640652528,0,610.222,632.1051515,0,0.575740345,0,0.5,4.5,1.21641351
640,SUPER HOT,ST,JACKETS,COLD-High,0.579685019,875.13,1358.089977,0,0.627535278,0,28,45.48997697,0,0.666556081,0,361.974,552.0751508,0,0.613017071,0,0,1.5,0.579685019
640,SUPER HOT,ST,KNIT BOTTOMS,COLD-Low,11.10343486,234.7,275.6275121,1.081525942,6.9361,6.001980198,21,25.11828292,1.424089863,6.9541,6.603657079,99.016,113.323758,0.800945133,6.7379,5.877354649,7,15,11.10343486
640,SUPER HOT,ST,KNIT TOPS,COLD-Low,11.10343486,4426.97,5199.192188,4.273077169,4.7277,6.713093871,431,513.0472616,4.52477694,4.6812,6.588408218,2179.101,2527.120737,4.435994963,4.4918,6.901070902,7,20.25,11.10343486
640,SUPER HOT,ST,SKIRTS,COLD-Low,2.963177144,382.92,410.4096019,0,1.617629418,1.512826192,21,22.17242696,0,1.530631254,1.285382029,233.891,250.9534081,0,1.623595701,0,1.25,6,2.963177144
640,SUPER HOT,ST,SWEATERS,COLD-High,2.963177144,2113.4,2113.759884,1.3977,0.416406402,2.686574115,109,109.0329652,1.3977,0.433255868,2.686574115,1068.89,1068.913548,0.9672,0.470387541,2.686574115,1.25,6,2.963177144
640,SUPER HOT,ST,WOVEN TOPS,COLD-High,3.586030197,3043.06,4889.332085,0.692778295,3.2792,3.021974871,210,321.6798721,0.68504053,3.0859,2.869129222,1631.933,2687.373139,0.698824193,3.3782,2.997952178,1.5,7.75,3.586030197
641,SUPER HOT,ST,CAPRIS,MILD-NA,0.491636341,137.97,588.4848189,0,1.648679374,0,6,20.87734293,0,1.334673785,0,67.585,304.6479944,0,1.74508834,0,0,2.75,0.491636341
641,SUPER HOT,ST,CAREER LONG BTMS,MILD-NA,2.388809704,1674.63,2589.838353,0.024522882,2.5476,0.978808531,70,106.4371581,0.018228588,2.4965,0.966137961,840.681,1314.389511,0.014417963,2.5961,0.965429182,1,4.5,2.388809704
641,SUPER HOT,ST,DENIM LONG BTMS,MILD-NA,1.654371367,604.24,637.1457791,0,0.850106225,0,23,23.8824666,0,0.792964615,0,294.46,333.2902762,0,1.054001567,0,0,4,1.654371367
641,SUPER HOT,ST,DRESSES,MILD-NA,1.467368587,1283.55,1395.531532,0,0.838842273,0,50,55.68815657,0,0.897719186,0,724.045,781.0067256,0,0.818275469,0,0.5,4.5,1.467368587
641,SUPER HOT,ST,JACKETS,MILD-NA,0.351384256,707.83,1379.40202,0,0.50535916,0,22,45.38130227,0,0.539982218,0,326.829,596.4907199,0,0.467296541,0,0,1.5,0.351384256
641,SUPER HOT,ST,KNIT BOTTOMS,MILD-NA,10.33793594,557.56,834.6384064,1.207124582,9.4118,3.617771591,51,78.33371336,1.438275323,9.5016,3.749415532,251.585,368.9683444,0.947532338,9.4065,3.351512419,6.75,14.75,10.33793594
641,SUPER HOT,ST,KNIT TOPS,MILD-NA,10.33793594,4249.74,6551.727069,4.0437,6.753741794,7.569761811,383,590.5733293,4.1483,6.643186556,7.569761811,2225.466,3438.938815,3.8126,7.023656258,7.569761811,6.75,20.25,10.33793594
641,SUPER HOT,ST,SKIRTS,MILD-NA,3.109675259,461.75,519.137084,0,1.948715667,0,22,24.62181705,0,1.92644671,0,309.608,342.2202908,0,1.864203718,0,1.25,6,3.109675259
641,SUPER HOT,ST,SWEATERS,MILD-NA,3.109675259,2131.81,3120.202198,0.071195067,3.0351,0.905184691,108,155.526106,0.089244696,2.9481,0.922045818,1110.352,1623.640689,0.048244231,3.054,0.87440232,1.25,6,3.109675259
641,SUPER HOT,ST,WOVEN TOPS,MILD-NA,4.068818549,1880.75,3031.952714,0.7973,3.724121175,2.012831797,113,188.5683052,0.7246,3.97985414,2.012831797,1056.459,1742.835163,0.7973,3.83667182,2.012831797,1.5,7.75,4.068818549
642,SUPER HOT,ST,CAPRIS,HOT & SH-NA,1.331404059,1115.73,1755.297386,0,1.467790074,0,49,84.84034556,0,1.65971711,0,562.991,837.426205,0,1.360336484,0,0,2.75,1.331404059
642,SUPER HOT,ST,CAREER LONG BTMS,HOT & SH-NA,2.618764428,1281.58,2432.573415,0,3.650613993,0,56,103.3208676,0,3.528639755,0,621.094,1161.273182,0,3.585507994,0,0.75,4.25,2.618764428
642,SUPER HOT,ST,DENIM LONG BTMS,HOT & SH-NA,1.583737702,742.92,1447.155954,0,2.276559078,0,32,63.1753799,0,2.312719433,0,319.862,628.3483418,0,2.299264573,0,0,4,1.583737702
642,SUPER HOT,ST,DRESSES,HOT & SH-NA,1.179086296,1040.18,1397.22115,0,1.037011547,0,44,60.59767585,0,1.077650896,0,577.949,723.2309942,0,0.921844645,0,0.25,4.25,1.179086296
